station_european_code	component_code	component_name	component_caption	measurement_unit	measurement_european_group_code	statistics_period	statistics_year	statistics_average_group	statistic_shortname	statistic_name	statistic_value	statistics_percentage_valid	statistics_number_valid	statistics_calculated
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2006	dymax	Max	maximum	3.202	51.781	189	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2006	hour	P50	50 percentile	0.780	51.998	4555	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2006	hour	Mean	annual mean	0.839	51.998	4555	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2006	hour	P95	95 percentile	1.540	51.998	4555	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2006	hour	P98	98 percentile	1.980	51.998	4555	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2006	hour	Max	maximum	6.890	51.998	4555	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	day	P50	50 percentile	0.327	62.192	227	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	day	Mean	annual mean	0.523	62.192	227	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	day	P95	95 percentile	1.505	62.192	227	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	day	P98	98 percentile	1.918	62.192	227	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	day	Max	maximum	3.469	62.192	227	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	dymax	P50	50 percentile	0.414	61.644	225	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	dymax	Mean	annual mean	0.800	61.644	225	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	dymax	P95	95 percentile	2.955	61.644	225	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	dymax	P98	98 percentile	4.304	61.644	225	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	dymax	Max	maximum	5.349	61.644	225	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	hour	P50	50 percentile	0.330	62.249	5453	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	hour	Mean	annual mean	0.522	62.249	5453	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	hour	P95	95 percentile	1.430	62.249	5453	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	hour	P98	98 percentile	2.360	62.249	5453	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	hour	Max	maximum	7.670	62.249	5453	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	day	P50	50 percentile	0.322	98.907	362	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	day	Mean	annual mean	0.464	98.907	362	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	day	P95	95 percentile	1.250	98.907	362	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	day	P98	98 percentile	1.737	98.907	362	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	day	Max	maximum	2.609	98.907	362	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	dymax	P50	50 percentile	0.455	98.907	362	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	dymax	Mean	annual mean	0.707	98.907	362	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	dymax	P95	95 percentile	2.326	98.907	362	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	dymax	P98	98 percentile	2.668	98.907	362	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	dymax	Max	maximum	4.090	98.907	362	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	hour	P50	50 percentile	0.300	98.008	8609	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	hour	Mean	annual mean	0.463	98.008	8609	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	hour	P95	95 percentile	1.320	98.008	8609	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	hour	P98	98 percentile	2.100	98.008	8609	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	hour	Max	maximum	6.400	98.008	8609	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	day	P50	50 percentile	0.318	96.712	353	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	day	Mean	annual mean	0.483	96.712	353	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	day	P95	95 percentile	1.225	96.712	353	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	day	P98	98 percentile	1.597	96.712	353	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	day	Max	maximum	2.679	96.712	353	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	dymax	P50	50 percentile	0.440	95.616	349	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	dymax	Mean	annual mean	0.737	95.616	349	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	dymax	P95	95 percentile	2.019	95.616	349	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	dymax	P98	98 percentile	3.089	95.616	349	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	dymax	Max	maximum	4.890	95.616	349	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	hour	P50	50 percentile	0.310	93.311	8174	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	hour	Mean	annual mean	0.484	93.311	8174	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	hour	P95	95 percentile	1.290	93.311	8174	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	hour	P98	98 percentile	1.960	93.311	8174	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	hour	Max	maximum	7.430	93.311	8174	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	day	P50	50 percentile	0.334	99.178	362	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	day	Mean	annual mean	0.483	99.178	362	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	day	P95	95 percentile	1.215	99.178	362	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	day	P98	98 percentile	1.373	99.178	362	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	day	Max	maximum	2.067	99.178	362	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	dymax	P50	50 percentile	0.456	99.178	362	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	dymax	Mean	annual mean	0.732	99.178	362	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	dymax	P95	95 percentile	2.152	99.178	362	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	dymax	P98	98 percentile	2.483	99.178	362	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	dymax	Max	maximum	3.606	99.178	362	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	hour	P50	50 percentile	0.310	94.463	8275	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	hour	Mean	annual mean	0.482	94.463	8275	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	hour	P95	95 percentile	1.300	94.463	8275	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	hour	P98	98 percentile	1.880	94.463	8275	Y
BG0043A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	hour	Max	maximum	9.050	94.463	8275	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2004	day	P50	50 percentile	3.771	71.858	263	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2004	day	Mean	annual mean	6.331	71.858	263	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2004	day	P95	95 percentile	19.754	71.858	263	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2004	day	P98	98 percentile	26.021	71.858	263	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2004	day	Max	maximum	48.650	71.858	263	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2004	hour	P50	50 percentile	2.600	72.120	6335	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2004	hour	Mean	annual mean	6.452	72.120	6335	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2004	hour	P95	95 percentile	23.700	72.120	6335	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2004	hour	P98	98 percentile	39.800	72.120	6335	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2004	hour	Max	maximum	283.200	72.120	6335	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2005	day	P50	50 percentile	3.668	75.616	276	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2005	day	Mean	annual mean	5.601	75.616	276	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2005	day	P95	95 percentile	15.484	75.616	276	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2005	day	P98	98 percentile	22.366	75.616	276	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2005	day	Max	maximum	32.603	75.616	276	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2005	hour	P50	50 percentile	1.750	76.130	6669	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2005	hour	Mean	annual mean	5.638	76.130	6669	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2005	hour	P95	95 percentile	22.490	76.130	6669	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2005	hour	P98	98 percentile	35.430	76.130	6669	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2005	hour	Max	maximum	246.010	76.130	6669	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2006	day	P50	50 percentile	3.134	89.041	325	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2006	day	Mean	annual mean	5.419	89.041	325	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2006	day	P95	95 percentile	17.913	89.041	325	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2006	day	P98	98 percentile	24.342	89.041	325	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2006	day	Max	maximum	43.023	89.041	325	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2006	hour	P50	50 percentile	1.650	88.927	7790	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2006	hour	Mean	annual mean	5.334	88.927	7790	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2006	hour	P95	95 percentile	22.300	88.927	7790	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2006	hour	P98	98 percentile	38.260	88.927	7790	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2006	hour	Max	maximum	212.810	88.927	7790	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2007	day	P50	50 percentile	5.292	96.986	354	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2007	day	Mean	annual mean	7.743	96.986	354	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2007	day	P95	95 percentile	23.718	96.986	354	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2007	day	P98	98 percentile	35.328	96.986	354	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2007	day	Max	maximum	89.607	96.986	354	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2007	hour	P50	50 percentile	3.240	93.858	8222	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2007	hour	Mean	annual mean	7.674	93.858	8222	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2007	hour	P95	95 percentile	27.980	93.858	8222	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2007	hour	P98	98 percentile	48.110	93.858	8222	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2007	hour	Max	maximum	345.740	93.858	8222	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2008	day	P50	50 percentile	2.655	98.907	362	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2008	day	Mean	annual mean	5.668	98.907	362	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2008	day	P95	95 percentile	21.252	98.907	362	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2008	day	P98	98 percentile	28.130	98.907	362	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2008	day	Max	maximum	45.467	98.907	362	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2008	hour	P50	50 percentile	1.250	93.830	8242	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2008	hour	Mean	annual mean	5.697	93.830	8242	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2008	hour	P95	95 percentile	24.440	93.830	8242	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2008	hour	P98	98 percentile	43.590	93.830	8242	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2008	hour	Max	maximum	224.350	93.830	8242	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2009	day	P50	50 percentile	3.510	97.260	355	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2009	day	Mean	annual mean	6.146	97.260	355	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2009	day	P95	95 percentile	19.703	97.260	355	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2009	day	P98	98 percentile	31.125	97.260	355	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2009	day	Max	maximum	47.565	97.260	355	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2009	hour	P50	50 percentile	1.790	93.447	8186	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2009	hour	Mean	annual mean	6.123	93.447	8186	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2009	hour	P95	95 percentile	24.390	93.447	8186	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2009	hour	P98	98 percentile	40.640	93.447	8186	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2009	hour	Max	maximum	221.620	93.447	8186	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	day	P50	50 percentile	3.198	100.000	365	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	day	Mean	annual mean	5.323	100.000	365	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	day	P95	95 percentile	16.561	100.000	365	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	day	P98	98 percentile	22.864	100.000	365	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	day	Max	maximum	60.725	100.000	365	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	hour	P50	50 percentile	1.590	94.874	8311	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	hour	Mean	annual mean	5.316	94.874	8311	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	hour	P95	95 percentile	21.340	94.874	8311	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	hour	P98	98 percentile	34.220	94.874	8311	Y
BG0043A	38	Nitrogen monoxide (air)	NO	µg/m3	100	Calendar year	2010	hour	Max	maximum	481.460	94.874	8311	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1998	day	P50	50 percentile	6.458	54.521	199	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1998	day	Mean	annual mean	20.546	54.521	199	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1998	day	P95	95 percentile	70.438	54.521	199	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1998	day	P98	98 percentile	77.354	54.521	199	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1998	day	Max	maximum	110.771	54.521	199	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1998	day	Max4	4th highest value	82.333	54.521	199	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1998	day	Days(c > 125)	days with c > 125 ug/m3	0.000	54.521	199	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1998	hour	P50	50 percentile	3.000	54.521	4776	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1998	hour	Mean	annual mean	20.546	54.521	4776	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1998	hour	P95	95 percentile	69.000	54.521	4776	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1998	hour	P98	98 percentile	99.000	54.521	4776	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1998	hour	P99_9	99.9 percentile	297.000	54.521	4776	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1998	hour	Max	maximum	492.000	54.521	4776	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1998	hour	Max25	25th highest value	210.000	54.521	4776	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1998	hour	Hours(c > 350)	hours with c > 350 ug/m3	4.000	54.521	4776	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1999	day	P50	50 percentile	44.545	46.301	169	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1999	day	Mean	annual mean	52.319	46.301	169	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1999	day	P95	95 percentile	95.396	46.301	169	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1999	day	P98	98 percentile	113.604	46.301	169	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1999	day	Max	maximum	148.896	46.301	169	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1999	day	Max4	4th highest value	113.604	46.301	169	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1999	day	Days(c > 125)	days with c > 125 ug/m3	2.000	46.301	169	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1999	hour	P50	50 percentile	43.000	47.534	4164	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1999	hour	Mean	annual mean	52.306	47.534	4164	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1999	hour	P95	95 percentile	105.000	47.534	4164	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1999	hour	P98	98 percentile	156.000	47.534	4164	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1999	hour	P99_9	99.9 percentile	444.000	47.534	4164	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1999	hour	Max	maximum	718.000	47.534	4164	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1999	hour	Max25	25th highest value	236.000	47.534	4164	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	1999	hour	Hours(c > 350)	hours with c > 350 ug/m3	9.000	47.534	4164	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2001	day	P50	50 percentile	0.325	74.247	271	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2001	day	Mean	annual mean	8.100	74.247	271	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2001	day	P95	95 percentile	66.892	74.247	271	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2001	day	P98	98 percentile	85.010	74.247	271	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2001	day	Max	maximum	147.017	74.247	271	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2001	day	Max4	4th highest value	102.779	74.247	271	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2001	day	Days(c > 125)	days with c > 125 ug/m3	1.000	74.247	271	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2001	hour	P50	50 percentile	0.000	77.728	6809	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2001	hour	Mean	annual mean	8.334	77.728	6809	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2001	hour	P95	95 percentile	64.300	77.728	6809	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2001	hour	P98	98 percentile	98.000	77.728	6809	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2001	hour	P99_9	99.9 percentile	197.800	77.728	6809	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2001	hour	Max	maximum	417.800	77.728	6809	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2001	hour	Max25	25th highest value	140.800	77.728	6809	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2001	hour	Hours(c > 350)	hours with c > 350 ug/m3	1.000	77.728	6809	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2004	day	P50	50 percentile	39.208	69.399	254	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2004	day	Mean	annual mean	51.197	69.399	254	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2004	day	P95	95 percentile	158.279	69.399	254	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2004	day	P98	98 percentile	191.283	69.399	254	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2004	day	Max	maximum	288.508	69.399	254	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2004	day	Max4	4th highest value	217.746	69.399	254	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2004	day	Days(c > 125)	days with c > 125 ug/m3	22.000	69.399	254	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2004	hour	P50	50 percentile	21.000	71.630	6292	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2004	hour	Mean	annual mean	51.385	71.630	6292	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2004	hour	P95	95 percentile	198.800	71.630	6292	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2004	hour	P98	98 percentile	309.300	71.630	6292	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2004	hour	P99_9	99.9 percentile	881.800	71.630	6292	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2004	hour	Max	maximum	1544.000	71.630	6292	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2004	hour	Max25	25th highest value	627.800	71.630	6292	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2004	hour	Hours(c > 350)	hours with c > 350 ug/m3	103.000	71.630	6292	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2005	day	P50	50 percentile	23.190	82.466	301	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2005	day	Mean	annual mean	37.203	82.466	301	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2005	day	P95	95 percentile	115.607	82.466	301	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2005	day	P98	98 percentile	147.360	82.466	301	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2005	day	Max	maximum	267.476	82.466	301	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2005	day	Max4	4th highest value	189.571	82.466	301	Y
BG0041A	1	Sulphur dioxide (air)	SO2	µg/m3	500	Calendar year	2005	day	Days(c > 125)	days with c > 125 ug/m3	10.000	82.466	301	Y
